Dataset,PMID,Title,embedding_model_label,perturbation_condition,replicate_id,n_sentences_original,n_sentences_perturbed,n_sentences_delta_perturbed_minus_original,mean_label_confidence_original,mean_label_confidence_perturbed,mean_label_confidence_delta_perturbed_minus_original,mean_local_similarity_original,mean_local_similarity_perturbed,mean_local_similarity_delta_perturbed_minus_original,min_local_similarity_original,min_local_similarity_perturbed,min_local_similarity_delta_perturbed_minus_original,local_similarity_volatility_original,local_similarity_volatility_perturbed,local_similarity_volatility_delta_perturbed_minus_original,local_discontinuity_burden_original,local_discontinuity_burden_perturbed,local_discontinuity_burden_delta_perturbed_minus_original,within_role_discontinuity_burden_original,within_role_discontinuity_burden_perturbed,within_role_discontinuity_burden_delta_perturbed_minus_original,mean_similarity_to_opening_anchor_original,mean_similarity_to_opening_anchor_perturbed,mean_similarity_to_opening_anchor_delta_perturbed_minus_original,final_similarity_to_opening_anchor_original,final_similarity_to_opening_anchor_perturbed,final_similarity_to_opening_anchor_delta_perturbed_minus_original,mean_similarity_to_own_role_anchor_loo_original,mean_similarity_to_own_role_anchor_loo_perturbed,mean_similarity_to_own_role_anchor_loo_delta_perturbed_minus_original,within_Methods_similarity_original,within_Methods_similarity_perturbed,within_Methods_similarity_delta_perturbed_minus_original,within_Results_similarity_original,within_Results_similarity_perturbed,within_Results_similarity_delta_perturbed_minus_original,conclusion_to_aim_alignment_original,conclusion_to_aim_alignment_perturbed,conclusion_to_aim_alignment_delta_perturbed_minus_original,conclusion_to_results_alignment_original,conclusion_to_results_alignment_perturbed,conclusion_to_results_alignment_delta_perturbed_minus_original,results_to_methods_alignment_original,results_to_methods_alignment_perturbed,results_to_methods_alignment_delta_perturbed_minus_original,methods_to_aim_alignment_original,methods_to_aim_alignment_perturbed,methods_to_aim_alignment_delta_perturbed_minus_original,results_to_aim_alignment_original,results_to_aim_alignment_perturbed,results_to_aim_alignment_delta_perturbed_minus_original,conclusion_to_background_plus_aim_alignment_original,conclusion_to_background_plus_aim_alignment_perturbed,conclusion_to_background_plus_aim_alignment_delta_perturbed_minus_original,conclusion_plus_future_to_background_plus_aim_alignment_original,conclusion_plus_future_to_background_plus_aim_alignment_perturbed,conclusion_plus_future_to_background_plus_aim_alignment_delta_perturbed_minus_original
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,5,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5840737136701742,0.0373347171892721,0.6746292412281036,0.7513623237609863,0.0767330825328826,0.428976472467184,0.5478146970272064,0.1188382245600223,0.3310184081395467,0.3580045277873675,0.0269861196478208,0.2909666926600039,0.4530342727899551,0.1620675801299512,0.4955462515354156,0.0946730971336364,-0.4008731544017792,0.6753890514373779,0.0992930307984352,-0.5760960206389427,0.7655763626098633,0.7973557710647583,0.031779408454895,0.5835515260696411,0.4784144163131714,-0.1051371097564697,0.4740779995918274,0.6138624548912048,0.1397844552993774,0.6997676491737366,0.0359416157007217,-0.6638260334730148,0.7422047853469849,0.4268965721130371,-0.3153082132339477
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,6,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5963708270962039,0.0496318306153018,0.6746292412281036,0.9089529812335968,0.2343237400054931,0.428976472467184,0.508420217782259,0.0794437453150749,0.3310184081395467,0.4492391993602116,0.1182207912206649,0.2909666926600039,0.3314578919671476,0.0404911993071436,0.4955462515354156,0.73564612865448,0.2400998771190643,0.6753890514373779,0.6121572256088257,-0.0632318258285522,0.7655763626098633,0.7674143314361572,0.0018379688262939,0.5835515260696411,0.7829054594039917,0.1993539333343505,0.4740779995918274,0.7117091417312622,0.2376311421394348,0.6997676491737366,0.7851830124855042,0.0854153633117675,0.7422047853469849,0.6351701617240906,-0.1070346236228942
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,7,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0,-0.0833333333333333,0.5467389964809021,0.5963708270962039,0.0496318306153018,0.6746292412281036,0.9089529812335968,0.2343237400054931,0.428976472467184,0.416148217394948,-0.012828255072236,0.3310184081395467,0.2734751900037129,-0.0575432181358337,0.2909666926600039,0.3068638011813164,0.0158971085213124,0.4955462515354156,0.6711938381195068,0.1756475865840912,0.6753890514373779,0.7194066643714905,0.0440176129341125,0.7655763626098633,0.6550531387329102,-0.1105232238769531,0.5835515260696411,0.5131835341453552,-0.0703679919242858,0.4740779995918274,0.6364327669143677,0.1623547673225402,0.6997676491737366,0.8135843276977539,0.1138166785240173,0.7422047853469849,0.8766075968742371,0.1344028115272522
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,8,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5994087898482879,0.0526697933673858,0.6746292412281036,0.7967950999736786,0.1221658587455749,0.428976472467184,0.4889594772830605,0.0599830048158764,0.3310184081395467,0.1899843911329905,-0.1410340170065561,0.2909666926600039,0.4872738793492317,0.1963071866892278,0.4955462515354156,0.4784493148326874,-0.0170969367027282,0.6753890514373779,0.5574986934661865,-0.1178903579711914,0.7655763626098633,0.4377352297306061,-0.3278411328792572,0.5835515260696411,0.3667687773704529,-0.2167827486991882,0.4740779995918274,0.8467165231704712,0.3726385235786438,0.6997676491737366,0.5626932382583618,-0.1370744109153747,0.7422047853469849,0.7722308039665222,0.0300260186195373
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,9,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5749353480835756,0.0281963516026735,0.6746292412281036,0.668107807636261,-0.0065214335918426,0.428976472467184,0.4737226022407412,0.0447461297735571,0.3310184081395467,0.4657917221387227,0.134773313999176,0.2909666926600039,0.2834928871132433,-0.0074738055467605,0.4955462515354156,0.538090705871582,0.0425444543361663,0.6753890514373779,0.5365862846374512,-0.1388027667999267,0.7655763626098633,0.7090637683868408,-0.0565125942230224,0.5835515260696411,0.7602307796478271,0.176679253578186,0.4740779995918274,0.7605944871902466,0.2865164875984192,0.6997676491737366,0.4704560041427612,-0.2293116450309753,0.7422047853469849,0.6632356643676758,-0.078969120979309
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,10,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5542978340138992,0.0075588375329971,0.6746292412281036,0.606813907623291,-0.0678153336048126,0.428976472467184,0.5108279064297676,0.0818514339625835,0.3310184081395467,0.1685688849538564,-0.1624495231856902,0.2909666926600039,0.5430629834532738,0.2520962907932698,0.4955462515354156,0.4784493148326874,-0.0170969367027282,0.6753890514373779,0.8153095245361328,0.1399204730987548,0.7655763626098633,0.5275355577468872,-0.238040804862976,0.5835515260696411,0.3503559827804565,-0.2331955432891845,0.4740779995918274,0.579862117767334,0.1057841181755065,0.6997676491737366,0.6899498105049133,-0.0098178386688232,0.7422047853469849,0.7500817775726318,0.0078769922256469
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,11,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5955303205798069,0.0487913240989048,0.6746292412281036,0.7052828371524811,0.0306535959243774,0.428976472467184,0.4224583804607391,-0.0065180920064449,0.3310184081395467,0.2572523411363363,-0.0737660670032103,0.2909666926600039,0.3088041931390762,0.0178375004790723,0.4955462515354156,0.4880114495754242,-0.0075348019599914,0.6753890514373779,0.5638665556907654,-0.1115224957466125,0.7655763626098633,0.7985028028488159,0.0329264402389526,0.5835515260696411,0.529731273651123,-0.053820252418518,0.4740779995918274,0.541465163230896,0.0673871636390686,0.6997676491737366,0.6062502861022949,-0.0935173630714416,0.7422047853469849,0.7399839162826538,-0.002220869064331
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,12,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5542978340138992,0.0075588375329971,0.6746292412281036,0.606813907623291,-0.0678153336048126,0.428976472467184,0.6041762427194044,0.1751997702522203,0.3310184081395467,0.188823152333498,-0.1421952558060487,0.2909666926600039,0.7156863689422608,0.4247196762822569,0.4955462515354156,0.1456255614757537,-0.3499206900596618,0.6753890514373779,0.1580730378627777,-0.5173160135746002,0.7655763626098633,0.7060214281082153,-0.0595549345016479,0.5835515260696411,0.5303740501403809,-0.0531774759292602,0.4740779995918274,0.5637605786323547,0.0896825790405273,0.6997676491737366,0.150308758020401,-0.5494588911533356,0.7422047853469849,0.280054360628128,-0.4621504247188568
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,13,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.5467389964809021,0.593123557123666,0.0463845606427639,0.6746292412281036,0.7482775747776031,0.0736483335494995,0.428976472467184,0.4467072505503893,0.0177307780832052,0.3310184081395467,0.211608479420344,-0.1194099287192026,0.2909666926600039,0.3908820129930973,0.0999153203330934,0.4955462515354156,0.4597793817520141,-0.0357668697834014,0.6753890514373779,0.6843082904815674,0.0089192390441894,0.7655763626098633,0.6225008964538574,-0.1430754661560058,0.5835515260696411,0.4619471430778503,-0.1216043829917907,0.4740779995918274,0.6266398429870605,0.1525618433952331,0.6997676491737366,0.6809497475624084,-0.0188179016113281,0.7422047853469849,0.7389818429946899,-0.0032229423522949
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,14,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0,-0.0833333333333333,0.5467389964809021,0.4752498989303906,-0.0714890975505114,0.6746292412281036,0.4946004599332809,-0.1800287812948227,0.428976472467184,0.6027629878371954,0.1737865153700113,0.3310184081395467,0.6333721478780111,0.3023537397384644,0.2909666926600039,0.3869987607002258,0.0960320680402219,0.4955462515354156,0.00140022020787,-0.4941460313275456,0.6753890514373779,0.7020490169525146,0.0266599655151367,0.7655763626098633,0.8574426174163818,0.0918662548065185,0.5835515260696411,0.039957258850336,-0.543594267219305,0.4740779995918274,0.1150770559906959,-0.3590009436011314,0.6997676491737366,0.4910615980625152,-0.2087060511112213,0.7422047853469849,0.5832045078277588,-0.159000277519226
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,15,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0,-0.0833333333333333,0.5467389964809021,0.5332427620887756,-0.0134962343921264,0.6746292412281036,0.5720065236091614,-0.1026227176189422,0.428976472467184,0.6083787307143211,0.179402258247137,0.3310184081395467,0.4819533725579579,0.1509349644184112,0.2909666926600039,0.4941574171185493,0.2031907244585454,0.4955462515354156,0.081464909017086,-0.4140813425183296,0.6753890514373779,0.8249485492706299,0.1495594978332519,0.7655763626098633,0.7738029360771179,0.0082265734672546,0.5835515260696411,0.1618552803993225,-0.4216962456703186,0.4740779995918274,0.2336077690124511,-0.2404702305793762,0.6997676491737366,0.560564398765564,-0.1392032504081726,0.7422047853469849,0.5913907885551453,-0.1508139967918396
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,16,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5816447938947628,0.0349057974138606,0.6746292412281036,0.7522502839565277,0.077621042728424,0.428976472467184,0.4219672959297895,-0.0070091765373945,0.3310184081395467,0.3284969503680865,-0.0025214577714601,0.2909666926600039,0.282727166917175,-0.0082395257428288,0.4955462515354156,0.538090705871582,0.0425444543361663,0.6753890514373779,0.6468985080718994,-0.0284905433654785,0.7655763626098633,0.7048459649085999,-0.0607303977012634,0.5835515260696411,0.5174825191497803,-0.0660690069198608,0.4740779995918274,0.5707090497016907,0.0966310501098632,0.6997676491737366,0.7791811227798462,0.0794134736061096,0.7422047853469849,0.7693499326705933,0.0271451473236084
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,17,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0,-0.0833333333333333,0.5467389964809021,0.5232618227601051,-0.0234771737207969,0.6746292412281036,0.554167240858078,-0.1204620003700256,0.428976472467184,0.5065184980630875,0.0775420255959034,0.3310184081395467,0.5575606425603231,0.2265422344207764,0.2909666926600039,0.2909607991576194,-5.893502384446414e-06,0.4955462515354156,0.7287523746490479,0.2332061231136322,0.6753890514373779,0.6408119797706604,-0.0345770716667175,0.7655763626098633,0.773700475692749,0.0081241130828857,0.5835515260696411,0.8221642971038818,0.2386127710342407,0.4740779995918274,0.7005130052566528,0.2264350056648254,0.6997676491737366,0.5199798345565796,-0.1797878146171569,0.7422047853469849,0.6306242942810059,-0.111580491065979
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,18,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5817691159124175,0.0350301194315154,0.6746292412281036,0.7190184593200684,0.0443892180919647,0.428976472467184,0.5691932830959558,0.1402168106287717,0.3310184081395467,0.6932598948478699,0.3622414867083232,0.2909666926600039,0.3149726323783398,0.0240059397183358,0.4955462515354156,-0.02813077904284,-0.5236770305782557,0.6753890514373779,0.2400105595588684,-0.4353784918785095,0.7655763626098633,0.6815540790557861,-0.0840222835540771,0.5835515260696411,0.8614764213562012,0.27792489528656,0.4740779995918274,0.6800910830497742,0.2060130834579467,0.6997676491737366,0.0379291735589504,-0.6618384756147861,0.7422047853469849,0.5311139822006226,-0.2110908031463623
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,19,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.5467389964809021,0.5994087898482879,0.0526697933673858,0.6746292412281036,0.7967950999736786,0.1221658587455749,0.428976472467184,0.508417934179306,0.0794414617121219,0.3310184081395467,0.6222924292087555,0.2912740210692088,0.2909666926600039,0.258406560588628,-0.0325601320713758,0.4955462515354156,0.2604944705963135,-0.2350517809391021,0.6753890514373779,0.4406799077987671,-0.2347091436386108,0.7655763626098633,0.7051029801368713,-0.0604733824729919,0.5835515260696411,0.775428295135498,0.1918767690658569,0.4740779995918274,0.5583486557006836,0.0842706561088562,0.6997676491737366,0.3160339593887329,-0.3837336897850036,0.7422047853469849,0.599928617477417,-0.1422761678695678
Review,34608627,Periodontitis and Systemic Lupus Erythematosus: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,20,12,12,0,0.9683333333333334,0.9683333333333334,0.0,0.4498422220349312,0.4498422220349312,0.0,0.0521408915519714,0.0521408915519714,0.0,0.2347487438997899,0.2347487438997899,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.5467389964809021,0.5759944636374712,0.0292554671565691,0.6746292412281036,0.6976712346076965,0.0230419933795928,0.428976472467184,0.48583538539242,0.0568589129252359,0.3310184081395467,0.188823152333498,-0.1421952558060487,0.2909666926600039,0.4750164702534675,0.1840497775934636,0.4955462515354156,0.4597793817520141,-0.0357668697834014,0.6753890514373779,0.7390581369400024,0.0636690855026245,0.7655763626098633,0.7408244609832764,-0.0247519016265869,0.5835515260696411,0.5827221870422363,-0.0008293390274047,0.4740779995918274,0.5973366498947144,0.1232586503028869,0.6997676491737366,0.6193132400512695,-0.080454409122467,0.7422047853469849,0.4957975447177887,-0.2464072406291961
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,MiniLM,full_sentence_shuffle,0,14,14,0,0.9835714285714288,0.9835714285714288,0.0,0.2707486897706985,0.3109277681662486,0.04017907839555,-0.0496537834405899,-0.0610717162489891,-0.0114179328083992,0.2643450842920907,0.24484066355803,-0.0195044207340606,0.2142857142857142,0.1428571428571428,-0.0714285714285714,0.0714285714285714,0.0,-0.0714285714285714,0.4008415495710714,0.4008415495710714,0.0,0.5093018710613251,0.2143677994608879,-0.2949340716004371,0.3239424736662344,0.3239424709569324,-2.7093020604773703e-09,0.3453799486160278,0.3453799486160278,0.0,0.2311122827231884,0.2311122827231884,0.0,0.5596312284469604,0.5596312284469604,0.0,0.6369782090187073,0.6369782090187073,0.0,0.731879711151123,0.731879711151123,0.0,0.6374009847640991,0.6374009847640991,0.0,0.5209359526634216,0.5209359526634216,0.0,0.616451621055603,0.616451621055603,0.0,0.63861083984375,0.63861083984375,0.0
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,MiniLM,within_role_shuffle,0,14,14,0,0.9835714285714288,0.9835714285714288,0.0,0.2707486897706985,0.2004922505181569,-0.0702564392525416,-0.0496537834405899,-0.0588527731597423,-0.0091989897191524,0.2643450842920907,0.2210265069111959,-0.0433185773808947,0.2142857142857142,0.2142857142857142,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.4008415495710714,0.4008415495710714,0.0,0.5093018710613251,0.3765545487403869,-0.1327473223209381,0.3239424736662344,0.3239424709569324,-2.7093020604773703e-09,0.3453799486160278,0.3453799486160278,0.0,0.2311122827231884,0.2311122827231884,0.0,0.5596312284469604,0.5596312284469604,0.0,0.6369782090187073,0.6369782090187073,0.0,0.731879711151123,0.731879711151123,0.0,0.6374009847640991,0.6374009847640991,0.0,0.5209359526634216,0.5209359526634216,0.0,0.616451621055603,0.616451621055603,0.0,0.63861083984375,0.63861083984375,0.0
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,MiniLM,remove_conclusion,0,14,12,-2,0.9835714285714288,0.9833333333333334,-0.0002380952380952,0.2707486897706985,0.3229125812649727,0.0521638914942741,-0.0496537834405899,-0.0439891144633293,0.0056646689772605,0.2643450842920907,0.2404031708583556,-0.023941913433735,0.2142857142857142,0.1666666666666666,-0.0476190476190476,0.0714285714285714,0.0,-0.0714285714285714,0.4008415495710714,0.3968255650252104,-0.0040159845458609,0.5093018710613251,0.4406566768884659,-0.0686451941728591,0.3239424736662344,0.4069638616508907,0.0830213879846563,0.3453799486160278,0.3453799486160278,0.0,0.2311122827231884,0.2311122827231884,0.0,0.5596312284469604,,,0.6369782090187073,,,0.731879711151123,0.731879711151123,0.0,0.6374009847640991,0.6374009847640991,0.0,0.5209359526634216,0.5209359526634216,0.0,0.616451621055603,,,0.63861083984375,0.4609189629554748,-0.1776918768882751
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,MiniLM,order_swap_methods_results_blocks,0,14,14,0,0.9835714285714288,0.9835714285714288,1.1102230246251563e-16,0.2707486897706985,0.2738601700044595,0.0031114802337609,-0.0496537834405899,-0.0506806038320064,-0.0010268203914165,0.2643450842920907,0.2627245101229694,-0.0016205741691213,0.2142857142857142,0.2142857142857142,0.0,0.0714285714285714,0.0714285714285714,0.0,0.4008415495710714,0.4008415495710714,0.0,0.5093018710613251,0.5093018710613251,0.0,0.3239424736662344,0.3239424736662344,0.0,0.3453799486160278,0.3453799486160278,0.0,0.2311122827231884,0.2311122827231884,0.0,0.5596312284469604,0.5596312284469604,0.0,0.6369782090187073,0.6369782090187073,0.0,0.731879711151123,0.731879711151123,0.0,0.6374009847640991,0.6374009847640991,0.0,0.5209359526634216,0.5209359526634216,0.0,0.616451621055603,0.616451621055603,0.0,0.63861083984375,0.63861083984375,0.0
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,MiniLM,label_swap_methods_results,0,14,14,0,0.9835714285714288,0.9835714285714288,0.0,0.2707486897706985,0.2707486897706985,0.0,-0.0496537834405899,-0.0496537834405899,0.0,0.2643450842920907,0.2643450842920907,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0714285714285714,0.0714285714285714,0.0,0.4008415495710714,0.4008415495710714,0.0,0.5093018710613251,0.5093018710613251,0.0,0.3239424736662344,0.2430592849850654,-0.080883188681169,0.3453799486160278,0.2311122827231884,-0.1142676658928394,0.2311122827231884,,,0.5596312284469604,0.5596312284469604,0.0,0.6369782090187073,,,0.731879711151123,,,0.6374009847640991,0.5209359526634216,-0.1164650321006774,0.5209359526634216,,,0.616451621055603,0.616451621055603,0.0,0.63861083984375,0.63861083984375,0.0
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,1,14,14,0,0.9835714285714288,0.9835714285714288,0.0,0.2707486897706985,0.2707486897706985,0.0,-0.0496537834405899,-0.0496537834405899,0.0,0.2643450842920907,0.2643450842920907,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0714285714285714,0.0,-0.0714285714285714,0.4008415495710714,0.4869697273575833,0.086128177786512,0.5093018710613251,0.7908843159675598,0.2815824449062347,0.3239424736662344,0.3275484971024773,0.0036060234362428,0.3453799486160278,0.1391594835246602,-0.2062204650913675,0.2311122827231884,0.2910066492855548,0.0598943665623664,0.5596312284469604,0.4421275854110718,-0.1175036430358886,0.6369782090187073,0.4617919921875,-0.1751862168312072,0.731879711151123,0.7396125197410583,0.0077328085899353,0.6374009847640991,0.5877339839935303,-0.0496670007705688,0.5209359526634216,0.7695712447166443,0.2486352920532226,0.616451621055603,0.3707151114940643,-0.2457365095615387,0.63861083984375,0.2952104806900024,-0.3434003591537475
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,2,14,14,0,0.9835714285714288,0.9835714285714288,0.0,0.2707486897706985,0.2707486897706985,0.0,-0.0496537834405899,-0.0496537834405899,0.0,0.2643450842920907,0.2643450842920907,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0714285714285714,0.0,-0.0714285714285714,0.4008415495710714,0.3861240606222834,-0.0147174889487879,0.5093018710613251,0.4667003005743027,-0.0426015704870224,0.3239424736662344,0.3188410438597202,-0.0051014298065142,0.3453799486160278,0.2955502135058244,-0.0498297351102034,0.2311122827231884,0.2437808770686388,0.0126685943454503,0.5596312284469604,0.4259476065635681,-0.1336836218833923,0.6369782090187073,0.6254923343658447,-0.0114858746528625,0.731879711151123,0.7208744287490845,-0.0110052824020385,0.6374009847640991,0.5930572152137756,-0.0443437695503234,0.5209359526634216,0.4873144924640655,-0.033621460199356,0.616451621055603,0.436614453792572,-0.179837167263031,0.63861083984375,0.5477313995361328,-0.0908794403076171
Review,36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,MiniLM,random_role_labels_preserve_counts,3,14,14,0,0.9835714285714288,0.9835714285714288,0.0,0.2707486897706985,0.2707486897706985,0.0,-0.0496537834405899,-0.0496537834405899,0.0,0.2643450842920907,0.2643450842920907,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0714285714285714,0.0714285714285714,0.0,0.4008415495710714,0.2073883941130978,-0.1934531554579735,0.5093018710613251,-0.0162766966968774,-0.5255785677582026,0.3239424736662344,0.3834114291451194,0.0594689554788849,0.3453799486160278,0.4736242443323135,0.1282442957162857,0.2311122827231884,0.1812107987701892,-0.0499014839529991,0.5596312284469604,0.1243465468287468,-0.4352846816182136,0.6369782090187073,0.5956946015357971,-0.0412836074829101,0.731879711151123,0.7617777585983276,0.0298980474472045,0.6374009847640991,0.0368998758494854,-0.6005011089146137,0.5209359526634216,0.2049888968467712,-0.3159470558166504,0.616451621055603,0.1576099246740341,-0.4588416963815689,0.63861083984375,0.1555962562561035,-0.4830145835876465
