PMID,Title,Dataset,embedding_model_label,embedding_model_name,perturbation_condition,replicate_id,n_sentences,mean_label_confidence,mean_local_similarity,min_local_similarity,local_similarity_volatility,local_discontinuity_burden,within_role_discontinuity_burden,mean_similarity_to_opening_anchor,final_similarity_to_opening_anchor,mean_similarity_to_own_role_anchor_loo,observed_roles,n_Background,within_Background_similarity,n_Aim,within_Aim_similarity,n_Methods,within_Methods_similarity,n_Results,within_Results_similarity,n_Conclusion,within_Conclusion_similarity,n_Limitation/Future,within_Limitation/Future_similarity,conclusion_to_aim_alignment,conclusion_to_results_alignment,results_to_methods_alignment,methods_to_aim_alignment,results_to_aim_alignment,conclusion_to_background_plus_aim_alignment,conclusion_plus_future_to_background_plus_aim_alignment
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,full_sentence_shuffle,0,14,0.9835714285714288,0.3109277681662486,-0.0610717162489891,0.24484066355803,0.1428571428571428,0.0,0.4008415495710714,0.2143677994608879,0.3239424709569324,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.3453799486160278,5,0.2311122827231884,2,-0.0496537834405899,1,,0.5596312284469604,0.6369782090187073,0.731879711151123,0.6374009847640991,0.5209359526634216,0.616451621055603,0.63861083984375
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,within_role_shuffle,0,14,0.9835714285714288,0.2004922505181569,-0.0588527731597423,0.2210265069111959,0.2142857142857142,0.1428571428571428,0.4008415495710714,0.3765545487403869,0.3239424709569324,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.3453799486160278,5,0.2311122827231884,2,-0.0496537834405899,1,,0.5596312284469604,0.6369782090187073,0.731879711151123,0.6374009847640991,0.5209359526634216,0.616451621055603,0.63861083984375
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,remove_conclusion,0,12,0.9833333333333334,0.3229125812649727,-0.0439891144633293,0.2404031708583556,0.1666666666666666,0.0,0.3968255650252104,0.4406566768884659,0.4069638616508907,Aim; Background; Limitation/Future; Methods; Results,1,,1,,4,0.3453799486160278,5,0.2311122827231884,0,,1,,,,0.731879711151123,0.6374009847640991,0.5209359526634216,,0.4609189629554748
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,order_swap_methods_results_blocks,0,14,0.9835714285714288,0.2738601700044595,-0.0506806038320064,0.2627245101229694,0.2142857142857142,0.0714285714285714,0.4008415495710714,0.5093018710613251,0.3239424736662344,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.3453799486160278,5,0.2311122827231884,2,-0.0496537834405899,1,,0.5596312284469604,0.6369782090187073,0.731879711151123,0.6374009847640991,0.5209359526634216,0.616451621055603,0.63861083984375
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,label_swap_methods_results,0,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0714285714285714,0.4008415495710714,0.5093018710613251,0.2430592849850654,Aim; Background; Conclusion; Limitation/Future; Methods; __TEMP_METHODS__,1,,1,,5,0.2311122827231884,0,,2,-0.0496537834405899,1,,0.5596312284469604,,,0.5209359526634216,,0.616451621055603,0.63861083984375
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,1,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4869697273575833,0.7908843159675598,0.3275484971024773,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1391594835246602,5,0.2910066492855548,2,0.2375349700450897,1,,0.4421275854110718,0.4617919921875,0.7396125197410583,0.5877339839935303,0.7695712447166443,0.3707151114940643,0.2952104806900024
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,2,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.3861240606222834,0.4667003005743027,0.3188410438597202,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.2955502135058244,5,0.2437808770686388,2,-0.0010041240602731,1,,0.4259476065635681,0.6254923343658447,0.7208744287490845,0.5930572152137756,0.4873144924640655,0.436614453792572,0.5477313995361328
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,3,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0714285714285714,0.2073883941130978,-0.0162766966968774,0.3834114291451194,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.4736242443323135,5,0.1812107987701892,2,0.1537905186414718,1,,0.1243465468287468,0.5956946015357971,0.7617777585983276,0.0368998758494854,0.2049888968467712,0.1576099246740341,0.1555962562561035
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,4,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.1428571428571428,0.405168140573161,0.4839207679033279,0.3369774339212613,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1718381028622388,5,0.2923011023551226,2,0.2017075717449188,1,,0.0201242659240961,0.697547197341919,0.7913500666618347,0.1437002420425415,0.1318987309932708,0.3934334814548492,0.4010512232780456
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,5,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0714285714285714,0.4131185242107936,0.4060089886188507,0.4230176992714405,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1841702728221813,5,0.2616447817534208,2,0.7441861033439636,1,,0.6640920639038086,0.7830844521522522,0.612525224685669,0.6143536567687988,0.7225965261459351,0.4405750632286072,0.4301454722881317
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,6,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4373832478054932,0.8060385882854462,0.4269757446917621,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1673219644774993,5,0.3690465226769447,2,0.5590903759002686,1,,-0.0564299151301384,0.1628391742706298,0.657129168510437,0.450751394033432,0.6445022821426392,-0.0550928190350532,0.3544875979423523
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,7,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4032602459192276,0.557889923453331,0.4067262390797788,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.2677550880859295,5,0.3646654300391674,2,0.1493122726678848,1,,0.5303353071212769,0.2348129749298095,0.7239465713500977,0.2035184502601623,0.0678343698382377,0.4677874147891998,0.5775513052940369
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,8,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0714285714285714,0.4196365198918751,0.4656334817409515,0.3019520220431415,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1967555557688077,5,0.2421935971826315,2,0.1208520904183387,1,,0.1297606825828552,0.6784602999687195,0.741424560546875,0.2219685614109039,0.2776105105876922,0.5173985362052917,0.5198900699615479
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,9,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.271334223183138,0.0819128304719924,0.4053987725214524,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.4672571470340093,5,0.2034252144396305,2,0.2278544306755066,1,,0.0823921114206314,0.573185920715332,0.6463627219200134,0.0032530073076486,0.2340772747993469,0.2301078885793686,0.1841686069965362
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,10,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4489282042320285,0.7637381851673126,0.351744067939845,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.2140085945526758,5,0.1315665761008858,2,0.7419731616973877,1,,0.6819136142730713,0.5473462343215942,0.6849697828292847,0.4282154440879822,0.5702518224716187,0.7446664571762085,0.7267158031463623
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,11,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4516683524208409,0.4487868696451187,0.2866780017925934,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.2173673460880915,5,0.1879769066348671,2,0.1537905186414718,1,,0.4680396616458893,0.5785542726516724,0.6319533586502075,0.3776210844516754,0.4711489081382751,0.5718289017677307,0.593881368637085
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,12,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0714285714285714,0.4341398626565933,0.5651539713144302,0.3465247983959588,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.3755205447475115,5,0.2434558194130659,2,-0.0439891144633293,1,,0.5576846599578857,0.5824877023696899,0.7589158415794373,0.7281093001365662,0.6066123247146606,0.5131939649581909,0.5219467282295227
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,13,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4872629988406385,0.5870214998722076,0.3291699962521141,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.2250374630093574,5,0.2279217576608062,2,0.2110433727502823,1,,0.5639166831970215,0.6769649386405945,0.7247318625450134,0.6093243360519409,0.7075217962265015,0.645869255065918,0.5991332530975342
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,14,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.452664523252419,0.7529292404651642,0.2745214287530292,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1355032498637835,5,0.2463021762669086,2,0.1070134192705154,1,,0.3413361310958862,0.6081892251968384,0.6375219821929932,0.4869200885295868,0.6412642002105713,0.4102925062179565,0.394456148147583
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,15,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0714285714285714,0.4762191560917667,0.7158777713775635,0.2452072243798863,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1956277865295609,5,0.2023591548204422,2,-0.0496537834405899,1,,0.5430063605308533,0.6043761968612671,0.6054821014404297,0.3466848731040954,0.5537021160125732,0.5952088832855225,0.7466574311256409
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,16,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4648593757301569,0.7871458828449249,0.2898809545758096,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1917499713599681,5,0.1791376799345016,2,0.2661467492580414,1,,0.5610979199409485,0.6394516229629517,0.76450514793396,0.547220766544342,0.5001808404922485,0.6620584726333618,0.5842572450637817
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,17,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4648593757301569,0.7871458828449249,0.2528360506350344,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.2699099605282147,5,0.1574767626821994,2,-0.0417299531400203,1,,0.5089672803878784,0.6533957719802856,0.6276260614395142,0.5951662063598633,0.3328247964382171,0.5847137570381165,0.6986419558525085
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,18,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0714285714285714,0.4413175745201962,0.8495051860809326,0.3813239629803733,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.328820055971543,5,0.1925909439101815,2,0.3692349791526794,1,,0.2306245416402816,0.5311490297317505,0.5640661716461182,0.6331523060798645,0.3448419570922851,0.2505178451538086,0.5036815404891968
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,19,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0,0.4302504134497472,0.781966507434845,0.3661868518049067,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1549740846579273,5,0.2124838063493371,2,0.7080355286598206,1,,0.8820153474807739,0.4826484322547912,0.6483579874038696,0.3777059316635132,0.4536380469799042,0.8594310879707336,0.7809082269668579
36377800,Periodontitis and risk of immune-mediated systemic conditions: A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,20,14,0.9835714285714288,0.2707486897706985,-0.0496537834405899,0.2643450842920907,0.2142857142857142,0.0714285714285714,0.4549452289938926,0.5483506619930267,0.3650525672869248,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,4,0.1439326169590155,5,0.2424722045660018,2,0.5979751944541931,1,,0.7755947113037109,0.8200061917304993,0.5369148254394531,0.3482518196105957,0.7350153923034668,0.6226469278335571,0.6916606426239014
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,original,0,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0833333333333333,0.5429114983417094,0.5353812351822853,0.2697553744539618,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.6983686685562134,4,0.14747462545832,2,-0.027292301878333,2,0.2259352505207061,0.689136266708374,0.5718131065368652,0.5717985033988953,0.8686947822570801,0.4629117846488952,0.6637158393859863,0.7630969285964966
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,full_sentence_shuffle,0,12,0.9833333333333334,0.3679498186842961,0.0180946327745914,0.3066768982537118,0.0833333333333333,0.0,0.5429114983417094,0.6780465245246887,0.2697553744539618,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.6983686685562134,4,0.14747462545832,2,-0.027292301878333,2,0.2259352505207061,0.689136266708374,0.5718131065368652,0.5717984437942505,0.8686947822570801,0.4629117250442505,0.6637158393859863,0.7630969285964966
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,within_role_shuffle,0,12,0.9833333333333334,0.3333905381573872,-0.027292301878333,0.2973894745009994,0.1666666666666666,0.1666666666666666,0.5429114983417094,0.5353812351822853,0.2697553744539618,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.6983686685562134,4,0.14747462545832,2,-0.027292301878333,2,0.2259352505207061,0.689136266708374,0.5718131065368652,0.5717985033988953,0.8686947822570801,0.4629117846488952,0.6637158393859863,0.7630968689918518
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,remove_conclusion,0,10,0.983,0.4022078779008653,0.0890392661094665,0.2703404509032793,0.1,0.0,0.558919938839972,0.5353812351822853,0.3440172933042049,Aim; Background; Limitation/Future; Methods; Results,1,,1,,2,0.6983686685562134,4,0.14747462545832,0,,2,0.2259352505207061,,,0.5717985033988953,0.8686947822570801,0.4629117846488952,,0.6838240623474121
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,order_swap_methods_results_blocks,0,12,0.9833333333333334,0.2571571277962489,-0.027292301878333,0.2440530411198851,0.0833333333333333,0.0833333333333333,0.5429114983417094,0.5353812351822853,0.2697553744539618,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.6983686685562134,4,0.14747462545832,2,-0.027292301878333,2,0.2259352505207061,0.689136266708374,0.5718131065368652,0.5717985033988953,0.8686947822570801,0.4629117846488952,0.6637158393859863,0.7630969285964966
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,label_swap_methods_results,0,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0833333333333333,0.5429114983417094,0.5353812351822853,0.1626020509283989,Aim; Background; Conclusion; Limitation/Future; Methods; __TEMP_METHODS__,1,,1,,4,0.14747462545832,0,,2,-0.027292301878333,2,0.2259352505207061,0.689136266708374,,,0.4629117846488952,,0.6637158393859863,0.7630969285964966
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,1,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0833333333333333,0.3645283691585064,0.5673586279153824,0.4294831663370132,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.8681942224502563,4,0.2617187378928065,2,0.5600689649581909,2,-0.0406633615493774,0.3115255236625671,0.6678569912910461,0.715625524520874,0.29263436794281,0.3059753179550171,0.3480943143367767,0.3531492352485657
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,2,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.4807985536754131,0.4182043373584747,0.3925072133541107,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.1411096155643463,4,0.4639821102221806,2,0.4262775182723999,2,0.2122132182121276,0.2166173160076141,0.5440264940261841,0.5669499635696411,0.4564908742904663,0.0724216997623443,0.4879579246044159,0.5510019063949585
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,3,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.3587225439647833,0.5479480028152466,0.4839659817516804,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.8681942224502563,4,0.2665604179104169,2,0.7660075426101685,2,0.0052929520606994,0.1481852829456329,0.7059563398361206,0.758829653263092,0.2553485035896301,0.4021165370941162,0.1636974811553955,0.2805138826370239
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,4,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0833333333333333,0.5098843841503063,0.5071535333991051,0.5118215641006827,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.7461251616477966,4,0.1935481848195195,2,0.8236764669418335,2,0.3914759159088135,0.7662558555603027,0.5045000314712524,0.542860746383667,0.7660048604011536,0.3516855537891388,0.7797245979309082,0.6819623708724976
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,5,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.5115510039031506,0.5040194690227509,0.3974895942956209,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.0219054091721773,4,0.7694359024365743,2,0.2122132182121276,2,0.0791053846478462,0.3740224838256836,0.7657047510147095,0.4862134456634521,0.3009470701217651,0.2656062245368957,0.6444422602653503,0.5619755983352661
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,6,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.4555604513734579,0.658513754606247,0.4565753199160099,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.8236764669418335,4,0.2035544626414775,2,0.7621946930885315,2,0.0944415554404258,0.6147919297218323,0.445509523153305,0.4979391098022461,0.6065666675567627,0.2932213842868805,0.5148348212242126,0.5634640455245972
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,7,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0833333333333333,0.5441646873950958,0.5883374661207199,0.3240453971549868,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.2681679725646972,4,0.4059850629419088,2,0.263249397277832,2,-0.027292301878333,0.338796466588974,0.5256015062332153,0.6671315431594849,0.3846147656440735,0.2686302661895752,0.5535880327224731,0.6988720893859863
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,8,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.3139955891917149,0.2741556391119957,0.4521280407905578,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.0890392661094665,4,0.5476330022017161,2,0.2653457820415497,2,0.549945056438446,0.1764485239982605,0.7517795562744141,0.6166460514068604,0.4485587477684021,0.3161299228668213,0.1376632750034332,0.1383667290210724
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,9,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.5531083879371484,0.5592966750264168,0.237017573416233,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.2653457820415497,4,0.219124453763167,2,0.187761127948761,2,0.0795188695192337,0.5956417918205261,0.6785396337509155,0.6034354567527771,0.6359428763389587,0.5544732809066772,0.6986616849899292,0.678912341594696
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,10,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.5098843841503063,0.5071535333991051,0.4985501617193222,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.2357196807861328,4,0.8455548187096914,2,0.3914759159088135,2,0.0795188695192337,0.298414945602417,0.3147375583648681,0.1621800512075424,0.0949031710624694,0.6222530603408813,0.306300938129425,0.4615246653556824
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,11,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0833333333333333,0.485928364098072,0.4094858691096306,0.3508238008245826,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.2676467597484588,4,0.2713773225744565,2,-0.027292301878333,2,0.7461251616477966,0.4101596176624298,0.6134405732154846,0.7482657432556152,0.1757444739341735,0.1367984116077423,0.7019598484039307,0.7134654521942139
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,12,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.5139569751918316,0.7050659656524658,0.3204274564981461,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.0890392661094665,4,0.3843678201859196,2,0.2653457820415497,2,0.187761127948761,0.3229790329933166,0.6514784097671509,0.6552295684814453,0.3186837136745453,0.3068249225616455,0.6306049823760986,0.7136944532394409
24880982,Does periodontal treatment influence clinical and biochemical measures for rheumatoid arthritis? A systematic review and meta-analysis.,Review,MiniLM,sentence-transformers/all-MiniLM-L6-v2,random_role_labels_preserve_counts,13,12,0.9833333333333334,0.3110257436267354,-0.027292301878333,0.2894539704759178,0.0833333333333333,0.0,0.4952696229641636,0.502215638756752,0.3614198520779609,Aim; Background; Conclusion; Limitation/Future; Methods; Results,1,,1,,2,0.0890392661094665,4,0.2936347325642903,2,0.0819828286767005,2,0.8264333009719849,0.4787845015525818,0.604239284992218,0.6041978597640991,0.4259418845176697,0.5921286344528198,0.470428466796875,0.6569680571556091
